run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
3hop1__639955_834494_34088|wrong_argument|4,3hop1__639955_834494_34088,wrong_argument,tool,read,4,0,8,0.5,diff,lossless,primary,0,0,0,4,4,1,1,tool,tool,,1,1,0,1989,168,4799,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,70a7f189be5d976f3bb8501195cf78cc03120f98a5d2c8faeeda838090c43027,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,36.69
3hop1__639955_834494_34088|wrong_argument|4,3hop1__639955_834494_34088,wrong_argument,tool,read,4,0,8,0.5,prov,lossless,primary,0,0,0,4,4,1,1,tool,tool,,1,1,0,2051,174,4923,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,05e748733337458e3730d7bf86c4dfa0348a07ba1bc908a7118a88b347b1a129,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,35.42
3hop1__639955_834494_34088|wrong_source|18,3hop1__639955_834494_34088,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3206,235,9061,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3025b83252850c9abbf5040c2b0a0b8c37809215e451402c1262049f6e4e6662,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.03
3hop1__639955_834494_34088|wrong_source|18,3hop1__639955_834494_34088,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,4062,203,11799,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,674b62762d614297d1fb22888e0067e07a38a185eb81ba0c163d92185392c2cc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,47.67
3hop1__639955_834494_34088|wrong_source|18,3hop1__639955_834494_34088,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,4166,202,11828,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,e8699c67e7664780f61b9b1f7b8dff905d0fe6e8d32708ccbdffc1041d56a0a5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.74
3hop1__579562_629431_64412|corrupted_output|16,3hop1__579562_629431_64412,corrupted_output,tool,read,16,2,20,0.8,log,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,3670,188,10409,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,2d3cc6b8c13617bd4325d811783606008e78d6971096c4580d3f259475257c1a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,51.49
3hop1__579562_629431_64412|corrupted_output|16,3hop1__579562_629431_64412,corrupted_output,tool,read,16,2,20,0.8,diff,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,4965,230,14592,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,47861dc37e66427b552a35dba48d388451b52739e243b96fa3a3d1d40be41a89,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.07
3hop1__579562_629431_64412|corrupted_output|16,3hop1__579562_629431_64412,corrupted_output,tool,read,16,2,20,0.8,prov,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,4633,250,13116,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,11e37c0e910ec1564f44d9e79cf294d9160a9209711858a4974ac622ed9e7f56,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,66.26
3hop1__579562_629431_64412|dropped_note|6,3hop1__579562_629431_64412,dropped_note,state,write_note,6,0,20,0.3,log,lossless,primary,0,0,0,,6,0,0,none,state,,0,1,0,3632,130,10220,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,aa300e3f170537d748f4453b11ad43e73c0108bfa0c9a29acd3bdd3954a07d28,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,49.94
3hop1__579562_629431_64412|dropped_note|6,3hop1__579562_629431_64412,dropped_note,state,write_note,6,0,20,0.3,diff,lossless,primary,0,0,0,6,6,1,1,state,state,,0,1,0,4856,192,14183,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,cd39fb758d613ab54441aa21ccb3f1a3c24bbff127963e9efdef33f06b32d44f,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.08
3hop1__579562_629431_64412|dropped_note|6,3hop1__579562_629431_64412,dropped_note,state,write_note,6,0,20,0.3,prov,lossless,primary,0,0,0,6,6,1,1,state,state,,0,1,0,4514,164,12702,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,2d82d4a5a5a33eac10715ebbde85fd742ae11ddbc7675efd407a07284e432682,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,57.6
3hop1__579562_629431_64412|no_source|6,3hop1__579562_629431_64412,no_source,evidence,write_note,6,0,20,0.3,log,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,3720,171,10631,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,8a8ffa56ca46e6a01bd33d3d3054eaa4e57b76777197b19dfc6fbbaab7b0dfe2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.94
3hop1__579562_629431_64412|no_source|6,3hop1__579562_629431_64412,no_source,evidence,write_note,6,0,20,0.3,diff,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,1,1,0,4999,164,14757,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6d5e25dc3cd538694ff6944acfffe819517e28421efce7b34d4d2eefe0de7837,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,62.32
3hop1__579562_629431_64412|no_source|6,3hop1__579562_629431_64412,no_source,evidence,write_note,6,0,20,0.3,prov,lossless,primary,0,0,0,6,6,1,1,evidence,evidence,,0,1,0,4663,128,13319,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,decabb34a008ac90ad04848a72903234d3f6c15b17c4834320566fc6ee2acfd9,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,54.45
3hop1__579562_629431_64412|overwritten_note|18,3hop1__579562_629431_64412,overwritten_note,state,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,3633,149,10253,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c2a5e81623c8662d1a285fd0d342fdfa37b3c4735d3dae37a3acf8679ee4732a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,47.69
3hop1__579562_629431_64412|overwritten_note|18,3hop1__579562_629431_64412,overwritten_note,state,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4900,163,14309,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,45820d48dfd7bf9ff79b7498e1d4604561bc6e5fc0fad134df6f40e2e5eddb92,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,59.18
3hop1__579562_629431_64412|overwritten_note|18,3hop1__579562_629431_64412,overwritten_note,state,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4569,178,12861,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ffed023210a3da5b019e1f047cb2473dacb13e311dbb975aa6f177f364915702,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.98
3hop1__579562_629431_64412|sham|12,3hop1__579562_629431_64412,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,0,,,,,none,none,0,0,1,0,3645,106,10261,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,2c26e3b5f1c9d0d8cc8390016cc1964766f791516f59d1e480ba45a80464b5c9,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,23.07
3hop1__579562_629431_64412|sham|12,3hop1__579562_629431_64412,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,0,,,,,none,none,0,0,1,0,4911,139,14317,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,0ce4b870ee7d11ef3ecc6f051df1ebd53f8d4ade366a97a4875b18556bcc75f2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,25.46
3hop1__579562_629431_64412|sham|12,3hop1__579562_629431_64412,sham,none,write_note,12,1,20,0.6,prov,lossless,primary,0,1,0,12,,,,evidence,none,1,0,1,0,4604,976,12936,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,b11cd888d4e11e3f3d9f7f5673e24077980f5cbab7006bf1c1b36ab9558e5640,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,130.06
3hop1__579562_629431_64412|wrong_argument|14,3hop1__579562_629431_64412,wrong_argument,tool,search,14,2,26,0.538,log,lossless,primary,0,0,0,14,14,1,1,tool,tool,,0,1,0,4639,191,13679,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,48ebe7044313c6d54021d24a360892535ae0be338dd053a25a22a4b5fa089af1,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,37.3
3hop1__579562_629431_64412|wrong_argument|14,3hop1__579562_629431_64412,wrong_argument,tool,search,14,2,26,0.538,diff,lossless,primary,0,0,0,14,14,1,1,tool,tool,,0,1,0,6308,201,19023,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,14222f6a530f7f89f6e6e891883ad839fdac9d1aa426f57636599b77fd0f55db,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,76.14
3hop1__579562_629431_64412|wrong_argument|14,3hop1__579562_629431_64412,wrong_argument,tool,search,14,2,26,0.538,prov,lossless,primary,0,0,0,14,14,1,1,tool,tool,,1,1,0,5881,168,17188,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,da96bec903ddcd0eaeffe2541349fcc0b392f3782472b7f514f086a2bf1b5dc4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.33
3hop1__579562_629431_64412|wrong_source|18,3hop1__579562_629431_64412,wrong_source,evidence,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,3639,187,10261,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,e1e308566df057ff17dbf3f4f73d08a08431767fc3cc6b2500318e51b8a704df,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,29.22
3hop1__579562_629431_64412|wrong_source|18,3hop1__579562_629431_64412,wrong_source,evidence,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,1,1,0,4902,189,14317,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,5076fd3d3a1ebb9fe37355b8a0c324fdedf7a95b207951f14f5064c8ed12e20a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,62.32
3hop1__579562_629431_64412|wrong_source|18,3hop1__579562_629431_64412,wrong_source,evidence,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,evidence,evidence,,0,1,0,4595,208,12936,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,068adc6a074246f692c1d3ef148aa0e0a617e47ea5c954a8b01b607d4a3fb6e8,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,62.13
3hop2__67618_30587_44003|corrupted_output|2,3hop2__67618_30587_44003,corrupted_output,tool,search,2,0,20,0.1,log,lossless,primary,0,0,0,6,2,0,0,evidence,tool,,1,1,0,3631,195,11037,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,f7a8ff7f747638ace8f37d749b1ac004db3cbc72db4c21fa4ab9a75518639a83,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,50.75
3hop2__67618_30587_44003|corrupted_output|2,3hop2__67618_30587_44003,corrupted_output,tool,search,2,0,20,0.1,diff,lossless,primary,0,0,0,6,2,0,0,evidence,tool,,1,1,0,4950,145,15649,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,69f59630de894a56af158c76f4dc7bf4e63f8cb0e625c897ef4d8a63d0a3877b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,57.42
3hop2__67618_30587_44003|corrupted_output|2,3hop2__67618_30587_44003,corrupted_output,tool,search,2,0,20,0.1,prov,lossless,primary,0,0,0,6,2,0,0,evidence,tool,,0,1,0,4603,143,13834,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,50c9cb6e32f29d4fa84e1b56fe2b45ae886cfd51a98039fee781528a9b7d75a8,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.17
3hop2__67618_30587_44003|dropped_note|12,3hop2__67618_30587_44003,dropped_note,state,write_note,12,1,20,0.6,log,lossless,primary,0,0,0,,12,0,0,none,state,,0,1,0,3505,127,10285,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,c9efd811e5bd8c58dc03bf46a0c21ee11bd2d7112299d3308ef7958bb084b060,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.49
3hop2__67618_30587_44003|dropped_note|12,3hop2__67618_30587_44003,dropped_note,state,write_note,12,1,20,0.6,diff,lossless,primary,0,0,0,12,12,1,1,state,state,,0,1,0,4676,180,14312,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,035ed1d3980726380d587b33e6a5577a21cf2c82085bfe4487a8e0088235a5ff,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.8
3hop2__67618_30587_44003|dropped_note|12,3hop2__67618_30587_44003,dropped_note,state,write_note,12,1,20,0.6,prov,lossless,primary,0,0,0,12,12,1,1,state,state,,0,1,0,4411,177,12889,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,5b44490eb129c28b83a3aee95366a3d9447097eae0191eeb2ac489668374f241,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,60.29
3hop2__67618_30587_44003|no_source|12,3hop2__67618_30587_44003,no_source,evidence,write_note,12,1,20,0.6,log,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,3520,142,10355,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,4e7fc47a4231f7d1daa714145cee8e5cbe74e3a0f1dbe3f2840a6eaa7301e6cf,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.13
3hop2__67618_30587_44003|no_source|12,3hop2__67618_30587_44003,no_source,evidence,write_note,12,1,20,0.6,diff,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,4721,129,14494,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c5c83920aeafd046b3de049bd89a0e7278d32de2474d237714251b258d168670,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.78
3hop2__67618_30587_44003|no_source|12,3hop2__67618_30587_44003,no_source,evidence,write_note,12,1,20,0.6,prov,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,4478,139,13111,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ae93d6bb7e917d65903070f33213f3513721e203ca13031b0af481c325c13dbe,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.64
3hop2__67618_30587_44003|overwritten_note|18,3hop2__67618_30587_44003,overwritten_note,state,write_note,18,2,20,0.9,log,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,3503,162,10311,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,602b8d88e4c4ee098a516d5edca0fd39181a81be8200a7ced7fc5816d8ef4f97,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.0
3hop2__67618_30587_44003|overwritten_note|18,3hop2__67618_30587_44003,overwritten_note,state,write_note,18,2,20,0.9,diff,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4708,190,14434,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,23061e66f8a71cefcb1c52f735f686381bb22c0c4440055662848947622dcb96,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.92
3hop2__67618_30587_44003|overwritten_note|18,3hop2__67618_30587_44003,overwritten_note,state,write_note,18,2,20,0.9,prov,lossless,primary,0,0,0,18,18,1,1,state,state,,1,1,0,4450,208,13020,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,e5c715f7e7a82997f55f02daa41fde6aab96792d3679d33ff44a870da33e20ad,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,60.18
3hop2__67618_30587_44003|sham|12,3hop2__67618_30587_44003,sham,none,write_note,12,1,20,0.6,log,lossless,primary,0,1,0,,,,,none,none,0,0,1,0,3519,127,10325,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,d4f5c3268abe18b7a0c662beb5d56692e78b56c350a416f957f61047e6d0624e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,25.25
3hop2__67618_30587_44003|sham|12,3hop2__67618_30587_44003,sham,none,write_note,12,1,20,0.6,diff,lossless,primary,0,1,0,,,,,none,none,0,0,1,0,4723,121,14448,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,fafd7fd0cd503a19fc8b5eaa0107b88fd7832a5d16e60f09a99577380a13cadc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,25.54
3hop2__67618_30587_44003|sham|12,3hop2__67618_30587_44003,sham,none,write_note,12,1,20,0.6,prov,lossless,primary,0,1,0,,,,,none,none,0,0,1,0,4501,115,13126,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,24b6336fdebeaf9cb66a28d9e68fe6af3af0734098b63fa3555fc6ce78031db5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,25.24
3hop2__67618_30587_44003|wrong_argument|16,3hop2__67618_30587_44003,wrong_argument,tool,read,16,2,20,0.8,log,lossless,primary,0,0,0,,16,0,0,none,tool,,0,1,0,3484,127,10170,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,be82b4b4459887d9734417d78ae12d36a54a064c2a1de2acd7d7ed05dc18cd40,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,25.52
3hop2__67618_30587_44003|wrong_argument|16,3hop2__67618_30587_44003,wrong_argument,tool,read,16,2,20,0.8,diff,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,4657,215,14118,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,fb6f6189984a8445f9f6063030ea23662eca795d1bc69a068156db5536e5f619,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.46
3hop2__67618_30587_44003|wrong_argument|16,3hop2__67618_30587_44003,wrong_argument,tool,read,16,2,20,0.8,prov,lossless,primary,0,0,0,16,16,1,1,tool,tool,,1,1,0,4464,191,12991,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,ba219dcb2bad213ef1a859088247c0d6ae3c8c91e61f894e3664effc41af162e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,29.48
3hop2__67618_30587_44003|wrong_source|12,3hop2__67618_30587_44003,wrong_source,evidence,write_note,12,0,14,0.857,log,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,1,1,0,2502,162,6771,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,04aa50bf2c0db4766b1361ff5fb9f52c7fd7a98a49abdd24922afaada0c8381b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,38.08
3hop2__67618_30587_44003|wrong_source|12,3hop2__67618_30587_44003,wrong_source,evidence,write_note,12,0,14,0.857,diff,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,3251,205,9298,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,ad5a836655c64e885919a49d9291ba2163c91a429f5bc82c5d0d8c674c802687,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,50.47
3hop2__67618_30587_44003|wrong_source|12,3hop2__67618_30587_44003,wrong_source,evidence,write_note,12,0,14,0.857,prov,lossless,primary,0,0,0,12,12,1,1,evidence,evidence,,0,1,0,3200,171,8779,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,deb3e3b91baa4ed8ddce507e8a1f320a5adad057b981894ef4c0443eb3885b79,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,45.21
3hop1__353661_629431_124169|corrupted_output|16,3hop1__353661_629431_124169,corrupted_output,tool,read,16,1,32,0.5,log,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,5527,217,16877,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,766506b4bd7db5e50af919da7581fc8339799d1dc9b4b081f71902c322e9259b,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,69.7
3hop1__353661_629431_124169|corrupted_output|16,3hop1__353661_629431_124169,corrupted_output,tool,read,16,1,32,0.5,diff,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,7248,227,22545,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,49f264c700eb08b43bcbb659841a7dc4e775139e0461296c9667adf734639bc2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,85.18
3hop1__353661_629431_124169|corrupted_output|16,3hop1__353661_629431_124169,corrupted_output,tool,read,16,1,32,0.5,prov,lossless,primary,0,0,0,16,16,1,1,tool,tool,,0,1,0,6947,247,20875,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,889bf9c59dd6038168e599bcdfde7b6b7450126ab96987d557a3a585510ad3de,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,86.6
3hop1__353661_629431_124169|dropped_note|24,3hop1__353661_629431_124169,dropped_note,state,write_note,24,2,26,0.923,log,lossless,primary,0,0,0,24,24,1,1,state,state,,0,1,0,4593,318,13356,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,9541f8ec830dc6298a4894f5acb4ebf2765a71a9cfc24331ff4e9aef92b55a27,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,79.42
3hop1__353661_629431_124169|dropped_note|24,3hop1__353661_629431_124169,dropped_note,state,write_note,24,2,26,0.923,diff,lossless,primary,0,0,0,24,24,1,1,state,state,,0,1,0,6102,195,18129,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c28596bbe8fdda147c86e9d7b7f2bf4dafea9300c9fba8fc8ea21d59cb7dae5a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,73.14
3hop1__353661_629431_124169|dropped_note|24,3hop1__353661_629431_124169,dropped_note,state,write_note,24,2,26,0.923,prov,lossless,primary,0,0,0,,24,0,0,,state,,0,0,0,5716,1024,16498,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,386b46923f6d0258c9064150e96eadfbc3c089b9ff73a128259772856dd753c3,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,164.06
