run_id,task_id,fault_type,fault_class,hook_tool,k,k_bin,n_steps,rel_pos,format,arm,auditor_role,sample_id,is_control,is_development,pred_step,true_step,exact,within3,pred_cat,true_cat,false_alarm,pointer_ok,parse_ok,too_long,tokens_in,tokens_out,bytes_record,prompt_hash,render_hash,model_tag,model_digest,ollama_version,think,num_ctx,seconds
3hop2__792915_223623_162182|overwritten_note|18,3hop2__792915_223623_162182,overwritten_note,state,write_note,18.0,2.0,20,0.9,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,0,1,0,3934,198,10960,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,e9ab4082f81596243410802cf90706705d6d97863abb424b36669c76a812e6f9,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.18
3hop2__792915_223623_162182|wrong_argument|16,3hop2__792915_223623_162182,wrong_argument,tool,read,16.0,2.0,28,0.571,log,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,0,1,0,3897,186,11424,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,8ccfacb0c2de7c97167ed475cc8e6dc40eaa5a516fa270a0a7752c0235d2be90,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,37.22
3hop2__792915_223623_162182|wrong_argument|16,3hop2__792915_223623_162182,wrong_argument,tool,read,16.0,2.0,28,0.571,diff,lossless,primary,0,0,0,18.0,16.0,0.0,1.0,tool,tool,,0,1,0,5044,174,14967,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,4d6e094b849e52d59a036aac0b898998ecfd463e18775ff18ebab180feb3ec99,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,39.0
3hop2__792915_223623_162182|wrong_argument|16,3hop2__792915_223623_162182,wrong_argument,tool,read,16.0,2.0,28,0.571,prov,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,1,1,0,5147,189,14858,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,8eb7191102f5d39bb034aaf4cd87b7f5a3c3f8c1379a80fe8c3509c970b1c935,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,39.92
3hop2__792915_223623_162182|wrong_source|12,3hop2__792915_223623_162182,wrong_source,evidence,write_note,12.0,0.0,20,0.6,log,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,1,1,0,3031,201,8401,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,6519243dbb1d1140776dba78973c8154a9c4b475b630329f52ab5fb75f6d48d9,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,29.52
3hop2__792915_223623_162182|wrong_source|12,3hop2__792915_223623_162182,wrong_source,evidence,write_note,12.0,0.0,20,0.6,diff,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,0,1,0,3855,205,10965,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,4dedb572e17a037ea65ef2b69edc25327982a38f02da18d5cb61bc212535cd44,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.44
3hop2__792915_223623_162182|wrong_source|12,3hop2__792915_223623_162182,wrong_source,evidence,write_note,12.0,0.0,20,0.6,prov,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,evidence,evidence,,0,1,0,3969,188,11001,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,7981a8e7a44b778182b904e8b0e99eb4b89b4b73bb017a4a0b9a3d0d6b412e38,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.72
3hop1__337705_132457_51423|corrupted_output|16,3hop1__337705_132457_51423,corrupted_output,tool,read,16.0,1.0,26,0.615,log,lossless,primary,0,0,0,,16.0,0.0,0.0,none,tool,,0,1,0,3860,119,11177,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,693378c26f698d32cb75a64ff6b8fba16d0fa62d287c43c2c3d1d327f67357cf,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.3
3hop1__337705_132457_51423|corrupted_output|16,3hop1__337705_132457_51423,corrupted_output,tool,read,16.0,1.0,26,0.615,diff,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,0,1,0,5026,207,14803,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a6550a494b99585868d0053faa556b34cec845e5c18f2cc5547b9567c80d10ef,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.9
3hop1__337705_132457_51423|corrupted_output|16,3hop1__337705_132457_51423,corrupted_output,tool,read,16.0,1.0,26,0.615,prov,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,0,1,0,5070,214,14608,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,95c8f74ce18414acbee2d2fa78a4e3dfab5a1c0f989dd08410a9800aa7985d26,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.5
3hop1__337705_132457_51423|dropped_note|24,3hop1__337705_132457_51423,dropped_note,state,write_note,24.0,2.0,26,0.923,log,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,0,1,0,3844,187,11185,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,44fc7c26a49f5104f1ecc55f70a8aee8a29635bf0b83bb00ad5c43de30c0f7bd,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.16
3hop1__337705_132457_51423|dropped_note|24,3hop1__337705_132457_51423,dropped_note,state,write_note,24.0,2.0,26,0.923,diff,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,0,1,0,4974,171,14726,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,3d86ba6e47d04ea544a9266a6d12a13ce6ec81bcda243934ef56c1b5ca84bb7a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.42
3hop1__337705_132457_51423|dropped_note|24,3hop1__337705_132457_51423,dropped_note,state,write_note,24.0,2.0,26,0.923,prov,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,state,state,,0,1,0,4958,157,14375,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,4bd6bc309d24ce79835b3afdbc4e7cba98d659293531e341ce7eaff5bdff0523,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,61.25
3hop1__337705_132457_51423|no_source|24,3hop1__337705_132457_51423,no_source,evidence,write_note,24.0,2.0,26,0.923,log,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,3847,146,11215,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,1481889522f05f7a6badc8f7f16f8e67c5f7b3641a807dc417b231c29230797c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,26.38
3hop1__337705_132457_51423|no_source|24,3hop1__337705_132457_51423,no_source,evidence,write_note,24.0,2.0,26,0.923,diff,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,5011,131,14888,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,764e90dc7c6d46115ec05747b9ee0bf6fb884afc7f609424e2abf8a7d736f2d3,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,24.52
3hop1__337705_132457_51423|no_source|24,3hop1__337705_132457_51423,no_source,evidence,write_note,24.0,2.0,26,0.923,prov,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,0,1,0,5036,145,14635,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,b1f1bde89f7ea1af0191507abea91ebcd90529f941df054dcbefec585279a3d5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,26.13
3hop1__337705_132457_51423|overwritten_note|12,3hop1__337705_132457_51423,overwritten_note,state,write_note,12.0,0.0,26,0.462,log,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,0,1,0,3869,150,11244,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,d88bdf2f8f05aa9afa000cd7affaeaed4927c69b3bb7d0af218cfdad35f61af5,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.83
3hop1__337705_132457_51423|overwritten_note|12,3hop1__337705_132457_51423,overwritten_note,state,write_note,12.0,0.0,26,0.462,diff,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,1,1,0,5043,190,14927,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,6724ba2c8a5c03863613a4496d6a89c572e8353bfd14b67e9ec341bb6eba8621,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,65.05
3hop1__337705_132457_51423|overwritten_note|12,3hop1__337705_132457_51423,overwritten_note,state,write_note,12.0,0.0,26,0.462,prov,lossless,primary,0,0,0,12.0,12.0,1.0,1.0,state,state,,0,1,0,5091,186,14752,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,432e109722928acbadc785c3b4730ce065e387d2a09d904a24a663f444813ab3,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.79
3hop1__337705_132457_51423|wrong_argument|8,3hop1__337705_132457_51423,wrong_argument,tool,search,8.0,0.0,32,0.25,log,lossless,primary,0,0,0,12.0,8.0,0.0,0.0,evidence,tool,,0,1,0,4710,186,14139,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,a18e60838820f30e09a7b0003e5bf64437b56831ef4a386bb54a053f7c013602,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,62.29
3hop1__337705_132457_51423|wrong_argument|8,3hop1__337705_132457_51423,wrong_argument,tool,search,8.0,0.0,32,0.25,diff,lossless,primary,0,0,0,12.0,8.0,0.0,0.0,evidence,tool,,1,1,0,6160,167,18662,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,222da842b883d721ddcf64a41a3e37c62319ecaa4e6c72bdd7b919cb496c9b8a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,72.87
3hop1__337705_132457_51423|wrong_argument|8,3hop1__337705_132457_51423,wrong_argument,tool,search,8.0,0.0,32,0.25,prov,lossless,primary,0,0,0,8.0,8.0,1.0,1.0,tool,tool,,1,1,0,6175,173,18253,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,fe603b7697537b25a9c5be06031d76ce3248f84867c255ced6aa0863df9485f8,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,73.94
3hop1__337705_132457_51423|wrong_source|18,3hop1__337705_132457_51423,wrong_source,evidence,write_note,18.0,1.0,34,0.529,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,4813,194,14400,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,203305cc4b2c937d532ad3df70aa19b19bef64463c0228589bca5ea8f0729789,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,60.97
3hop1__337705_132457_51423|wrong_source|18,3hop1__337705_132457_51423,wrong_source,evidence,write_note,18.0,1.0,34,0.529,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,6297,200,19043,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,d504fcf0d9451b01d08b009145b59035448c981822d067de51c106d3c1ac85a7,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,75.25
3hop1__337705_132457_51423|wrong_source|18,3hop1__337705_132457_51423,wrong_source,evidence,write_note,18.0,1.0,34,0.529,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,6355,264,18795,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,01cad796858562663fbf2cde4dd49dabb71a312448fa0eaac95014797e5a8128,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,83.62
3hop1__222497_309482_41132|corrupted_output|20,3hop1__222497_309482_41132,corrupted_output,tool,search,20.0,2.0,30,0.667,log,lossless,primary,0,0,0,,20.0,0.0,0.0,none,tool,,0,1,0,5208,133,15278,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,12fa2b56216d9c148c6aae069c82915d5842cdd3f4b510bc47e51233842aca78,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,59.43
3hop1__222497_309482_41132|corrupted_output|20,3hop1__222497_309482_41132,corrupted_output,tool,search,20.0,2.0,30,0.667,diff,lossless,primary,0,0,0,12.0,20.0,0.0,0.0,evidence,tool,,0,1,0,7059,234,20944,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,c6278cbdb393db707508cec0e1f5f61d29e52fd0603c9197e836674dd8ae65da,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,87.67
3hop1__222497_309482_41132|corrupted_output|20,3hop1__222497_309482_41132,corrupted_output,tool,search,20.0,2.0,30,0.667,prov,lossless,primary,0,0,0,10.0,20.0,0.0,0.0,tool,tool,,1,1,0,6585,199,19185,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,57d03ec8b5de5114a1a9962d3f7d0225dd703e8841458f9aff108760611bc7bc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,79.27
3hop1__222497_309482_41132|dropped_note|6,3hop1__222497_309482_41132,dropped_note,state,write_note,6.0,0.0,26,0.231,log,lossless,primary,0,0,0,,6.0,0.0,0.0,none,state,,0,1,0,4597,144,13186,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,aa00212b9d9f783e26c49358b6e57f860674aa60c2699f15223ac454927a09b3,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,57.11
3hop1__222497_309482_41132|dropped_note|6,3hop1__222497_309482_41132,dropped_note,state,write_note,6.0,0.0,26,0.231,diff,lossless,primary,0,0,0,6.0,6.0,1.0,1.0,state,state,,0,1,0,6309,195,18493,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,31a3b5e735640a4f41c43b9abd6ccc9c44cfdbb1502065d9d398c44501c287ac,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,75.09
3hop1__222497_309482_41132|dropped_note|6,3hop1__222497_309482_41132,dropped_note,state,write_note,6.0,0.0,26,0.231,prov,lossless,primary,0,0,0,12.0,6.0,0.0,0.0,evidence,state,,0,1,0,5783,308,16540,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,2fa597bcde2bfb2788a41048a60491417d302021cb30874c661782e9d1279e87,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,83.13
3hop1__222497_309482_41132|no_source|6,3hop1__222497_309482_41132,no_source,evidence,write_note,6.0,0.0,26,0.231,log,lossless,primary,0,0,0,6.0,6.0,1.0,1.0,evidence,evidence,,1,1,0,4659,171,13470,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,bc07f27a15cdb9d389c37316aa7d0aaebc31cb2273ca662386e003e82aa8a0b6,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,59.56
3hop1__222497_309482_41132|no_source|6,3hop1__222497_309482_41132,no_source,evidence,write_note,6.0,0.0,26,0.231,diff,lossless,primary,0,0,0,6.0,6.0,1.0,1.0,evidence,evidence,,1,1,0,6409,136,18868,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,a0c719cd97d5aab4b32cc61238b56e06d9bec1d4447193a65a84ff164266109e,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,71.75
3hop1__222497_309482_41132|no_source|6,3hop1__222497_309482_41132,no_source,evidence,write_note,6.0,0.0,26,0.231,prov,lossless,primary,0,0,0,6.0,6.0,1.0,1.0,evidence,evidence,,0,1,0,5895,137,16921,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,5a537ff679ceb9b2d72d79ae40fe4f2a3ea420afc2b38cc36eb9f83a3f0962ea,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,66.73
3hop1__222497_309482_41132|overwritten_note|18,3hop1__222497_309482_41132,overwritten_note,state,write_note,18.0,1.0,26,0.692,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,1,1,0,4607,132,13220,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,b44c21a325f9671e5117f2112b50d0addc66c9466b84b064c5a3f4599093da13,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,52.57
3hop1__222497_309482_41132|overwritten_note|18,3hop1__222497_309482_41132,overwritten_note,state,write_note,18.0,1.0,26,0.692,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,1,1,0,6362,198,18642,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,ad58442b0275c863b5154f93106d82c89208c6f2e8afdc69ce513f3cd759f4cc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,76.67
3hop1__222497_309482_41132|overwritten_note|18,3hop1__222497_309482_41132,overwritten_note,state,write_note,18.0,1.0,26,0.692,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,state,state,,1,1,0,5862,176,16756,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,888392ea49e67b3ec708fab5d1a39b2317b6c78f9eada1554df3f4f8c49ead99,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,67.63
3hop1__222497_309482_41132|wrong_argument|16,3hop1__222497_309482_41132,wrong_argument,tool,read,16.0,1.0,20,0.8,log,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,0,1,0,3806,196,10289,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,9cb38a0edb37d9f6a348c292bae29bfb0a0e6f04a3d064685839c17649cd9773,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,53.07
3hop1__222497_309482_41132|wrong_argument|16,3hop1__222497_309482_41132,wrong_argument,tool,read,16.0,1.0,20,0.8,diff,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,0,1,0,5257,234,14634,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,51af491fa0101e9a5767baf559dd86e5f775ab3bfbfa0518bd03432e8221d2cb,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,71.82
3hop1__222497_309482_41132|wrong_argument|16,3hop1__222497_309482_41132,wrong_argument,tool,read,16.0,1.0,20,0.8,prov,lossless,primary,0,0,0,16.0,16.0,1.0,1.0,tool,tool,,1,1,0,4792,214,13051,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,2916d5dbbd725f797de7f19e0e464756e10a5c20efceed6385fe91c7b6a946b6,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.96
3hop1__222497_309482_41132|wrong_source|24,3hop1__222497_309482_41132,wrong_source,evidence,write_note,24.0,2.0,26,0.923,log,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,4631,220,13290,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,06cf0a37d7fdc3ce05c67b4358c2589a867539eccba58448dc32df50675906b7,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,39.48
3hop1__222497_309482_41132|wrong_source|24,3hop1__222497_309482_41132,wrong_source,evidence,write_note,24.0,2.0,26,0.923,diff,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,1,1,0,6386,247,18712,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,fd0a803cb19e904a9d952fdb4721a5260d14ea547452216168963ca3f1324129,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,80.51
3hop1__222497_309482_41132|wrong_source|24,3hop1__222497_309482_41132,wrong_source,evidence,write_note,24.0,2.0,26,0.923,prov,lossless,primary,0,0,0,24.0,24.0,1.0,1.0,evidence,evidence,,0,1,0,5892,237,16847,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,4b19fbb20fe811f6963c1a36c5f0cf61b5181ece7e481072a93fd7fd85d87dd4,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,43.57
3hop1__145194_160545_34754|corrupted_output|4,3hop1__145194_160545_34754,corrupted_output,tool,read,4.0,0.0,20,0.2,log,lossless,primary,0,0,0,4.0,4.0,1.0,1.0,tool,tool,,0,1,0,3402,197,9710,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,36dd627baf6c797c69a5b0c6616ddebe114c85d30bc1a3655da588639023c3d2,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,48.35
3hop1__145194_160545_34754|corrupted_output|4,3hop1__145194_160545_34754,corrupted_output,tool,read,4.0,0.0,20,0.2,diff,lossless,primary,0,0,0,4.0,4.0,1.0,1.0,tool,tool,,0,1,0,4426,195,13171,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,79db297ae84ced8729a51d9e0384047b9c5247b8d3dba1554895ab26409e594d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,57.26
3hop1__145194_160545_34754|corrupted_output|4,3hop1__145194_160545_34754,corrupted_output,tool,read,4.0,0.0,20,0.2,prov,lossless,primary,0,0,0,6.0,4.0,0.0,1.0,evidence,tool,,0,1,0,4393,259,12556,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,0275b277c351f8a9596e1ae7df20ed2fe7fa31af88dafc16e87a20c1b43114fc,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,63.87
3hop1__145194_160545_34754|dropped_note|18,3hop1__145194_160545_34754,dropped_note,state,write_note,18.0,1.0,34,0.529,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,tool,state,,0,1,0,5275,161,16421,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,1a853350aa79eaeb9d3e4e3cdcf41c6bda268bfe029546db82ea194f1153538a,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,64.15
3hop1__145194_160545_34754|dropped_note|18,3hop1__145194_160545_34754,dropped_note,state,write_note,18.0,1.0,34,0.529,diff,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,tool,state,,0,1,0,7108,170,22719,580493953bfd9de6d0b2d1d8a4f1e43ab9de066daab1e45d308f79bb0263f1ee,da2c0b42cfdaaad6eb04692ed55da66367417b79850dd12e23375711aa17f82d,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,80.96
3hop1__145194_160545_34754|dropped_note|18,3hop1__145194_160545_34754,dropped_note,state,write_note,18.0,1.0,34,0.529,prov,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,tool,state,,1,1,0,6752,234,20588,168bfa490b87987c32e9abf27aba2b17c5b1e85904f1f25d9f267c0979b5b569,46e625d59f807dbee667fddd61d94bd53dc79ea47d3d6df31a3a05f6ac071244,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,85.25
3hop1__145194_160545_34754|no_source|18,3hop1__145194_160545_34754,no_source,evidence,write_note,18.0,1.0,26,0.692,log,lossless,primary,0,0,0,18.0,18.0,1.0,1.0,evidence,evidence,,1,1,0,4338,173,13013,ba8b77f02b64574ea7e93ea62fa1fc123ccb9b7577129cf415e005a243f5b0a5,3633c5441a6d1fcf410bd5c05c44b2a604058f8e4d5b8b37ee1acd0afdab8e9c,qwen3.8:27b,22130167c4c20e20c7b71454612966ca8e8171e9b3cc8ab6ce8aa6cbfec79643,0.33.2,off,16384,56.32
